Ileak	T	Leff
7.310728e-09	6.487622e+02	2.354694e-08
9.982283e-09	6.570276e+02	2.354694e-08
1.462704e-08	6.652929e+02	2.354694e-08
2.275081e-08	6.735582e+02	2.354694e-08
3.693061e-08	6.818235e+02	2.354694e-08
6.151539e-08	6.900888e+02	2.354694e-08
1.037423e-07	6.983541e+02	2.354694e-08
1.754855e-07	7.066194e+02	2.354694e-08
2.959497e-07	7.148847e+02	2.354694e-08
4.957386e-07	7.231500e+02	2.354694e-08
9.541105e-11	3.181500e+02	2.365714e-08
1.054926e-10	3.264153e+02	2.365714e-08
1.174367e-10	3.346806e+02	2.365714e-08
1.314711e-10	3.429459e+02	2.365714e-08
1.478334e-10	3.512112e+02	2.365714e-08
1.667706e-10	3.594765e+02	2.365714e-08
1.885371e-10	3.677418e+02	2.365714e-08
2.133941e-10	3.760071e+02	2.365714e-08
2.416086e-10	3.842724e+02	2.365714e-08
2.734519e-10	3.925378e+02	2.365714e-08
3.091977e-10	4.008031e+02	2.365714e-08
3.491230e-10	4.090684e+02	2.365714e-08
3.935059e-10	4.173337e+02	2.365714e-08
4.426250e-10	4.255990e+02	2.365714e-08
4.967587e-10	4.338643e+02	2.365714e-08
5.561844e-10	4.421296e+02	2.365714e-08
6.211784e-10	4.503949e+02	2.365714e-08
6.920149e-10	4.586602e+02	2.365714e-08
7.689658e-10	4.669255e+02	2.365714e-08
8.523006e-10	4.751908e+02	2.365714e-08
9.422861e-10	4.834561e+02	2.365714e-08
1.039187e-09	4.917214e+02	2.365714e-08
1.143263e-09	4.999867e+02	2.365714e-08
1.254775e-09	5.082520e+02	2.365714e-08
1.373981e-09	5.165173e+02	2.365714e-08
1.501140e-09	5.247827e+02	2.365714e-08
1.636515e-09	5.330480e+02	2.365714e-08
1.780385e-09	5.413133e+02	2.365714e-08
1.933069e-09	5.495786e+02	2.365714e-08
2.094965e-09	5.578439e+02	2.365714e-08
2.266654e-09	5.661092e+02	2.365714e-08
2.449092e-09	5.743745e+02	2.365714e-08
2.644005e-09	5.826398e+02	2.365714e-08
2.854668e-09	5.909051e+02	2.365714e-08
3.087402e-09	5.991704e+02	2.365714e-08
3.354423e-09	6.074357e+02	2.365714e-08
3.679137e-09	6.157010e+02	2.365714e-08
4.105857e-09	6.239663e+02	2.365714e-08
4.717306e-09	6.322316e+02	2.365714e-08
5.665664e-09	6.404969e+02	2.365714e-08
7.226780e-09	6.487622e+02	2.365714e-08
9.893435e-09	6.570276e+02	2.365714e-08
1.453311e-08	6.652929e+02	2.365714e-08
2.265161e-08	6.735582e+02	2.365714e-08
3.682593e-08	6.818235e+02	2.365714e-08
6.140503e-08	6.900888e+02	2.365714e-08
1.036260e-07	6.983541e+02	2.365714e-08
1.753632e-07	7.066194e+02	2.365714e-08
2.958211e-07	7.148847e+02	2.365714e-08
4.956033e-07	7.231500e+02	2.365714e-08
9.450001e-11	3.181500e+02	2.376735e-08
1.043310e-10	3.264153e+02	2.376735e-08
1.159824e-10	3.346806e+02	2.376735e-08
1.296777e-10	3.429459e+02	2.376735e-08
1.456504e-10	3.512112e+02	2.376735e-08
1.641430e-10	3.594765e+02	2.376735e-08
1.854058e-10	3.677418e+02	2.376735e-08
2.096958e-10	3.760071e+02	2.376735e-08
2.372755e-10	3.842724e+02	2.376735e-08
2.684123e-10	3.925378e+02	2.376735e-08
3.033758e-10	4.008031e+02	2.376735e-08
3.424388e-10	4.090684e+02	2.376735e-08
3.858756e-10	4.173337e+02	2.376735e-08
4.339609e-10	4.255990e+02	2.376735e-08
4.869694e-10	4.338643e+02	2.376735e-08
5.451750e-10	4.421296e+02	2.376735e-08
6.088504e-10	4.503949e+02	2.376735e-08
6.782662e-10	4.586602e+02	2.376735e-08
7.536913e-10	4.669255e+02	2.376735e-08
8.353918e-10	4.751908e+02	2.376735e-08
9.236314e-10	4.834561e+02	2.376735e-08
1.018671e-09	4.917214e+02	2.376735e-08
1.120770e-09	4.999867e+02	2.376735e-08
1.230184e-09	5.082520e+02	2.376735e-08
1.347167e-09	5.165173e+02	2.376735e-08
1.471979e-09	5.247827e+02	2.376735e-08
1.604876e-09	5.330480e+02	2.376735e-08
1.746138e-09	5.413133e+02	2.376735e-08
1.896079e-09	5.495786e+02	2.376735e-08
2.055095e-09	5.578439e+02	2.376735e-08
2.223765e-09	5.661092e+02	2.376735e-08
2.403040e-09	5.743745e+02	2.376735e-08
2.594644e-09	5.826398e+02	2.376735e-08
2.801851e-09	5.909051e+02	2.376735e-08
3.030978e-09	5.991704e+02	2.376735e-08
3.294236e-09	6.074357e+02	2.376735e-08
3.615029e-09	6.157010e+02	2.376735e-08
4.037668e-09	6.239663e+02	2.376735e-08
4.644871e-09	6.322316e+02	2.376735e-08
5.588816e-09	6.404969e+02	2.376735e-08
7.145345e-09	6.487622e+02	2.376735e-08
9.807238e-09	6.570276e+02	2.376735e-08
1.444197e-08	6.652929e+02	2.376735e-08
2.255533e-08	6.735582e+02	2.376735e-08
3.672434e-08	6.818235e+02	2.376735e-08
6.129792e-08	6.900888e+02	2.376735e-08
1.035132e-07	6.983541e+02	2.376735e-08
1.752444e-07	7.066194e+02	2.376735e-08
2.956961e-07	7.148847e+02	2.376735e-08
4.954720e-07	7.231500e+02	2.376735e-08
9.363213e-11	3.181500e+02	2.387755e-08
1.032219e-10	3.264153e+02	2.387755e-08
1.145914e-10	3.346806e+02	2.387755e-08
1.279600e-10	3.429459e+02	2.387755e-08
1.435570e-10	3.512112e+02	2.387755e-08
1.616208e-10	3.594765e+02	2.387755e-08
1.823977e-10	3.677418e+02	2.387755e-08
2.061402e-10	3.760071e+02	2.387755e-08
2.331070e-10	3.842724e+02	2.387755e-08
2.635613e-10	3.925378e+02	2.387755e-08
2.977686e-10	4.008031e+02	2.387755e-08
3.359981e-10	4.090684e+02	2.387755e-08
3.785199e-10	4.173337e+02	2.387755e-08
4.256052e-10	4.255990e+02	2.387755e-08
4.775249e-10	4.338643e+02	2.387755e-08
5.345495e-10	4.421296e+02	2.387755e-08
5.969480e-10	4.503949e+02	2.387755e-08
6.649880e-10	4.586602e+02	2.387755e-08
7.389349e-10	4.669255e+02	2.387755e-08
8.190518e-10	4.751908e+02	2.387755e-08
9.055994e-10	4.834561e+02	2.387755e-08
9.988356e-10	4.917214e+02	2.387755e-08
1.099016e-09	4.999867e+02	2.387755e-08
1.206395e-09	5.082520e+02	2.387755e-08
1.321223e-09	5.165173e+02	2.387755e-08
1.443756e-09	5.247827e+02	2.387755e-08
1.574250e-09	5.330480e+02	2.387755e-08
1.712981e-09	5.413133e+02	2.387755e-08
1.860259e-09	5.495786e+02	2.387755e-08
2.016479e-09	5.578439e+02	2.387755e-08
2.182216e-09	5.661092e+02	2.387755e-08
2.358419e-09	5.743745e+02	2.387755e-08
2.546811e-09	5.826398e+02	2.387755e-08
2.750659e-09	5.909051e+02	2.387755e-08
2.976281e-09	5.991704e+02	2.387755e-08
3.235883e-09	6.074357e+02	2.387755e-08
3.552867e-09	6.157010e+02	2.387755e-08
3.971539e-09	6.239663e+02	2.387755e-08
4.574616e-09	6.322316e+02	2.387755e-08
5.514269e-09	6.404969e+02	2.387755e-08
7.066340e-09	6.487622e+02	2.387755e-08
9.723601e-09	6.570276e+02	2.387755e-08
1.435352e-08	6.652929e+02	2.387755e-08
2.246190e-08	6.735582e+02	2.387755e-08
3.662574e-08	6.818235e+02	2.387755e-08
6.119395e-08	6.900888e+02	2.387755e-08
1.034037e-07	6.983541e+02	2.387755e-08
1.751291e-07	7.066194e+02	2.387755e-08
2.955748e-07	7.148847e+02	2.387755e-08
4.953445e-07	7.231500e+02	2.387755e-08
9.280514e-11	3.181500e+02	2.398776e-08
1.021626e-10	3.264153e+02	2.398776e-08
1.132604e-10	3.346806e+02	2.398776e-08
1.263140e-10	3.429459e+02	2.398776e-08
1.415486e-10	3.512112e+02	2.398776e-08
1.591987e-10	3.594765e+02	2.398776e-08
1.795063e-10	3.677418e+02	2.398776e-08
2.027201e-10	3.760071e+02	2.398776e-08
2.290947e-10	3.842724e+02	2.398776e-08
2.588893e-10	3.925378e+02	2.398776e-08
2.923656e-10	4.008031e+02	2.398776e-08
3.297887e-10	4.090684e+02	2.398776e-08
3.714253e-10	4.173337e+02	2.398776e-08
4.175427e-10	4.255990e+02	2.398776e-08
4.684083e-10	4.338643e+02	2.398776e-08
5.242891e-10	4.421296e+02	2.398776e-08
5.854508e-10	4.503949e+02	2.398776e-08
6.521577e-10	4.586602e+02	2.398776e-08
7.246719e-10	4.669255e+02	2.398776e-08
8.032536e-10	4.751908e+02	2.398776e-08
8.881604e-10	4.834561e+02	2.398776e-08
9.796473e-10	4.917214e+02	2.398776e-08
1.077967e-09	4.999867e+02	2.398776e-08
1.183371e-09	5.082520e+02	2.398776e-08
1.296107e-09	5.165173e+02	2.398776e-08
1.416430e-09	5.247827e+02	2.398776e-08
1.544590e-09	5.330480e+02	2.398776e-08
1.680862e-09	5.413133e+02	2.398776e-08
1.825554e-09	5.495786e+02	2.398776e-08
1.979058e-09	5.578439e+02	2.398776e-08
2.141946e-09	5.661092e+02	2.398776e-08
2.315165e-09	5.743745e+02	2.398776e-08
2.500435e-09	5.826398e+02	2.398776e-08
2.701020e-09	5.909051e+02	2.398776e-08
2.923234e-09	5.991704e+02	2.398776e-08
3.179282e-09	6.074357e+02	2.398776e-08
3.492562e-09	6.157010e+02	2.398776e-08
3.907378e-09	6.239663e+02	2.398776e-08
4.506441e-09	6.322316e+02	2.398776e-08
5.441921e-09	6.404969e+02	2.398776e-08
6.989656e-09	6.487622e+02	2.398776e-08
9.642413e-09	6.570276e+02	2.398776e-08
1.426766e-08	6.652929e+02	2.398776e-08
2.237118e-08	6.735582e+02	2.398776e-08
3.652998e-08	6.818235e+02	2.398776e-08
6.109298e-08	6.900888e+02	2.398776e-08
1.032973e-07	6.983541e+02	2.398776e-08
1.750171e-07	7.066194e+02	2.398776e-08
2.954570e-07	7.148847e+02	2.398776e-08
4.952207e-07	7.231500e+02	2.398776e-08
9.201718e-11	3.181500e+02	2.409796e-08
1.011509e-10	3.264153e+02	2.409796e-08
1.119868e-10	3.346806e+02	2.409796e-08
1.247366e-10	3.429459e+02	2.409796e-08
1.396216e-10	3.512112e+02	2.409796e-08
1.568723e-10	3.594765e+02	2.409796e-08
1.767269e-10	3.677418e+02	2.409796e-08
1.994300e-10	3.760071e+02	2.409796e-08
2.252323e-10	3.842724e+02	2.409796e-08
2.543892e-10	3.925378e+02	2.409796e-08
2.871585e-10	4.008031e+02	2.409796e-08
3.238016e-10	4.090684e+02	2.409796e-08
3.645815e-10	4.173337e+02	2.409796e-08
4.097620e-10	4.255990e+02	2.409796e-08
4.596070e-10	4.338643e+02	2.409796e-08
5.143800e-10	4.421296e+02	2.409796e-08
5.743434e-10	4.503949e+02	2.409796e-08
6.397584e-10	4.586602e+02	2.409796e-08
7.108840e-10	4.669255e+02	2.409796e-08
7.879772e-10	4.751908e+02	2.409796e-08
8.712927e-10	4.834561e+02	2.409796e-08
9.610829e-10	4.917214e+02	2.409796e-08
1.057597e-09	4.999867e+02	2.409796e-08
1.161085e-09	5.082520e+02	2.409796e-08
1.271791e-09	5.165173e+02	2.409796e-08
1.389967e-09	5.247827e+02	2.409796e-08
1.515861e-09	5.330480e+02	2.409796e-08
1.649746e-09	5.413133e+02	2.409796e-08
1.791926e-09	5.495786e+02	2.409796e-08
1.942792e-09	5.578439e+02	2.409796e-08
2.102912e-09	5.661092e+02	2.409796e-08
2.273231e-09	5.743745e+02	2.409796e-08
2.455466e-09	5.826398e+02	2.409796e-08
2.652879e-09	5.909051e+02	2.409796e-08
2.871781e-09	5.991704e+02	2.409796e-08
3.124375e-09	6.074357e+02	2.409796e-08
3.434053e-09	6.157010e+02	2.409796e-08
3.845118e-09	6.239663e+02	2.409796e-08
4.440278e-09	6.322316e+02	2.409796e-08
5.371700e-09	6.404969e+02	2.409796e-08
6.915216e-09	6.487622e+02	2.409796e-08
9.563592e-09	6.570276e+02	2.409796e-08
1.418429e-08	6.652929e+02	2.409796e-08
2.228309e-08	6.735582e+02	2.409796e-08
3.643699e-08	6.818235e+02	2.409796e-08
6.099491e-08	6.900888e+02	2.409796e-08
1.031939e-07	6.983541e+02	2.409796e-08
1.749083e-07	7.066194e+02	2.409796e-08
2.953425e-07	7.148847e+02	2.409796e-08
4.951003e-07	7.231500e+02	2.409796e-08
9.126629e-11	3.181500e+02	2.420816e-08
1.001843e-10	3.264153e+02	2.420816e-08
1.107677e-10	3.346806e+02	2.420816e-08
1.232244e-10	3.429459e+02	2.420816e-08
1.377720e-10	3.512112e+02	2.420816e-08
1.546371e-10	3.594765e+02	2.420816e-08
1.740540e-10	3.677418e+02	2.420816e-08
1.962636e-10	3.760071e+02	2.420816e-08
2.215127e-10	3.842724e+02	2.420816e-08
2.500528e-10	3.925378e+02	2.420816e-08
2.821381e-10	4.008031e+02	2.420816e-08
3.180264e-10	4.090684e+02	2.420816e-08
3.579771e-10	4.173337e+02	2.420816e-08
4.022503e-10	4.255990e+02	2.420816e-08
4.511066e-10	4.338643e+02	2.420816e-08
5.048061e-10	4.421296e+02	2.420816e-08
5.636083e-10	4.503949e+02	2.420816e-08
6.277708e-10	4.586602e+02	2.420816e-08
6.975499e-10	4.669255e+02	2.420816e-08
7.731993e-10	4.751908e+02	2.420816e-08
8.549712e-10	4.834561e+02	2.420816e-08
9.431148e-10	4.917214e+02	2.420816e-08
1.037877e-09	4.999867e+02	2.420816e-08
1.139504e-09	5.082520e+02	2.420816e-08
1.248240e-09	5.165173e+02	2.420816e-08
1.364330e-09	5.247827e+02	2.420816e-08
1.488024e-09	5.330480e+02	2.420816e-08
1.619589e-09	5.413133e+02	2.420816e-08
1.759329e-09	5.495786e+02	2.420816e-08
1.907631e-09	5.578439e+02	2.420816e-08
2.065061e-09	5.661092e+02	2.420816e-08
2.232561e-09	5.743745e+02	2.420816e-08
2.411846e-09	5.826398e+02	2.420816e-08
2.606175e-09	5.909051e+02	2.420816e-08
2.821856e-09	5.991704e+02	2.420816e-08
3.071089e-09	6.074357e+02	2.420816e-08
3.377265e-09	6.157010e+02	2.420816e-08
3.784681e-09	6.239663e+02	2.420816e-08
4.376045e-09	6.322316e+02	2.420816e-08
5.303518e-09	6.404969e+02	2.420816e-08
6.842929e-09	6.487622e+02	2.420816e-08
9.487040e-09	6.570276e+02	2.420816e-08
1.410331e-08	6.652929e+02	2.420816e-08
2.219752e-08	6.735582e+02	2.420816e-08
3.634665e-08	6.818235e+02	2.420816e-08
6.089962e-08	6.900888e+02	2.420816e-08
1.030935e-07	6.983541e+02	2.420816e-08
1.748026e-07	7.066194e+02	2.420816e-08
2.952313e-07	7.148847e+02	2.420816e-08
4.949833e-07	7.231500e+02	2.420816e-08
9.055064e-11	3.181500e+02	2.431837e-08
9.926069e-11	3.264153e+02	2.431837e-08
1.096005e-10	3.346806e+02	2.431837e-08
1.217743e-10	3.429459e+02	2.431837e-08
1.359961e-10	3.512112e+02	2.431837e-08
1.524887e-10	3.594765e+02	2.431837e-08
1.714826e-10	3.677418e+02	2.431837e-08
1.932151e-10	3.760071e+02	2.431837e-08
2.179291e-10	3.842724e+02	2.431837e-08
2.458725e-10	3.925378e+02	2.431837e-08
2.772959e-10	4.008031e+02	2.431837e-08
3.124534e-10	4.090684e+02	2.431837e-08
3.516009e-10	4.173337e+02	2.431837e-08
3.949952e-10	4.255990e+02	2.431837e-08
4.428935e-10	4.338643e+02	2.431837e-08
4.955527e-10	4.421296e+02	2.431837e-08
5.532288e-10	4.503949e+02	2.431837e-08
6.161767e-10	4.586602e+02	2.431837e-08
6.846494e-10	4.669255e+02	2.431837e-08
7.588982e-10	4.751908e+02	2.431837e-08
8.391718e-10	4.834561e+02	2.431837e-08
9.257171e-10	4.917214e+02	2.431837e-08
1.018779e-09	4.999867e+02	2.431837e-08
1.118599e-09	5.082520e+02	2.431837e-08
1.225419e-09	5.165173e+02	2.431837e-08
1.339485e-09	5.247827e+02	2.431837e-08
1.461041e-09	5.330480e+02	2.431837e-08
1.590352e-09	5.413133e+02	2.431837e-08
1.727720e-09	5.495786e+02	2.431837e-08
1.873529e-09	5.578439e+02	2.431837e-08
2.028343e-09	5.661092e+02	2.431837e-08
2.193103e-09	5.743745e+02	2.431837e-08
2.369518e-09	5.826398e+02	2.431837e-08
2.560848e-09	5.909051e+02	2.431837e-08
2.773396e-09	5.991704e+02	2.431837e-08
3.019359e-09	6.074357e+02	2.431837e-08
3.322127e-09	6.157010e+02	2.431837e-08
3.725993e-09	6.239663e+02	2.431837e-08
4.313661e-09	6.322316e+02	2.431837e-08
5.237291e-09	6.404969e+02	2.431837e-08
6.772707e-09	6.487622e+02	2.431837e-08
9.412668e-09	6.570276e+02	2.431837e-08
1.402463e-08	6.652929e+02	2.431837e-08
2.211436e-08	6.735582e+02	2.431837e-08
3.625885e-08	6.818235e+02	2.431837e-08
6.080700e-08	6.900888e+02	2.431837e-08
1.029959e-07	6.983541e+02	2.431837e-08
1.746998e-07	7.066194e+02	2.431837e-08
2.951231e-07	7.148847e+02	2.431837e-08
4.948696e-07	7.231500e+02	2.431837e-08
8.986867e-11	3.181500e+02	2.442857e-08
9.837816e-11	3.264153e+02	2.442857e-08
1.084829e-10	3.346806e+02	2.442857e-08
1.203837e-10	3.429459e+02	2.442857e-08
1.342908e-10	3.512112e+02	2.442857e-08
1.504235e-10	3.594765e+02	2.442857e-08
1.690087e-10	3.677418e+02	2.442857e-08
1.902797e-10	3.760071e+02	2.442857e-08
2.144762e-10	3.842724e+02	2.442857e-08
2.418423e-10	3.925378e+02	2.442857e-08
2.726249e-10	4.008031e+02	2.442857e-08
3.070748e-10	4.090684e+02	2.442857e-08
3.454444e-10	4.173337e+02	2.442857e-08
3.879872e-10	4.255990e+02	2.442857e-08
4.349570e-10	4.338643e+02	2.442857e-08
4.866075e-10	4.421296e+02	2.442857e-08
5.431919e-10	4.503949e+02	2.442857e-08
6.049617e-10	4.586602e+02	2.442857e-08
6.721672e-10	4.669255e+02	2.442857e-08
7.450567e-10	4.751908e+02	2.442857e-08
8.238762e-10	4.834561e+02	2.442857e-08
9.088698e-10	4.917214e+02	2.442857e-08
1.000279e-09	4.999867e+02	2.442857e-08
1.098345e-09	5.082520e+02	2.442857e-08
1.203306e-09	5.165173e+02	2.442857e-08
1.315404e-09	5.247827e+02	2.442857e-08
1.434881e-09	5.330480e+02	2.442857e-08
1.562002e-09	5.413133e+02	2.442857e-08
1.697064e-09	5.495786e+02	2.442857e-08
1.840450e-09	5.578439e+02	2.442857e-08
1.992722e-09	5.661092e+02	2.442857e-08
2.154815e-09	5.743745e+02	2.442857e-08
2.328440e-09	5.826398e+02	2.442857e-08
2.516852e-09	5.909051e+02	2.442857e-08
2.726352e-09	5.991704e+02	2.442857e-08
2.969134e-09	6.074357e+02	2.442857e-08
3.268586e-09	6.157010e+02	2.442857e-08
3.668997e-09	6.239663e+02	2.442857e-08
4.253069e-09	6.322316e+02	2.442857e-08
5.172958e-09	6.404969e+02	2.442857e-08
6.704485e-09	6.487622e+02	2.442857e-08
9.340405e-09	6.570276e+02	2.442857e-08
1.394817e-08	6.652929e+02	2.442857e-08
2.203355e-08	6.735582e+02	2.442857e-08
3.617352e-08	6.818235e+02	2.442857e-08
6.071698e-08	6.900888e+02	2.442857e-08
1.029010e-07	6.983541e+02	2.442857e-08
1.745999e-07	7.066194e+02	2.442857e-08
2.950180e-07	7.148847e+02	2.442857e-08
4.947590e-07	7.231500e+02	2.442857e-08
8.921867e-11	3.181500e+02	2.453878e-08
9.753465e-11	3.264153e+02	2.453878e-08
1.074125e-10	3.346806e+02	2.453878e-08
1.190496e-10	3.429459e+02	2.453878e-08
1.326527e-10	3.512112e+02	2.453878e-08
1.484375e-10	3.594765e+02	2.453878e-08
1.666273e-10	3.677418e+02	2.453878e-08
1.874521e-10	3.760071e+02	2.453878e-08
2.111477e-10	3.842724e+02	2.453878e-08
2.379548e-10	3.925378e+02	2.453878e-08
2.681169e-10	4.008031e+02	2.453878e-08
3.018814e-10	4.090684e+02	2.453878e-08
3.394972e-10	4.173337e+02	2.453878e-08
3.812145e-10	4.255990e+02	2.453878e-08
4.272841e-10	4.338643e+02	2.453878e-08
4.779565e-10	4.421296e+02	2.453878e-08
5.334816e-10	4.503949e+02	2.453878e-08
5.941083e-10	4.586602e+02	2.453878e-08
6.600838e-10	4.669255e+02	2.453878e-08
7.316536e-10	4.751908e+02	2.453878e-08
8.090612e-10	4.834561e+02	2.453878e-08
8.925478e-10	4.917214e+02	2.453878e-08
9.823528e-10	4.999867e+02	2.453878e-08
1.078714e-09	5.082520e+02	2.453878e-08
1.181867e-09	5.165173e+02	2.453878e-08
1.292052e-09	5.247827e+02	2.453878e-08
1.409510e-09	5.330480e+02	2.453878e-08
1.534501e-09	5.413133e+02	2.453878e-08
1.667321e-09	5.495786e+02	2.453878e-08
1.808350e-09	5.578439e+02	2.453878e-08
1.958147e-09	5.661092e+02	2.453878e-08
2.117648e-09	5.743745e+02	2.453878e-08
2.288557e-09	5.826398e+02	2.453878e-08
2.474129e-09	5.909051e+02	2.453878e-08
2.680662e-09	5.991704e+02	2.453878e-08
2.920349e-09	6.074357e+02	2.453878e-08
3.216572e-09	6.157010e+02	2.453878e-08
3.613620e-09	6.239663e+02	2.453878e-08
4.194190e-09	6.322316e+02	2.453878e-08
5.110436e-09	6.404969e+02	2.453878e-08
6.638176e-09	6.487622e+02	2.453878e-08
9.270161e-09	6.570276e+02	2.453878e-08
1.387384e-08	6.652929e+02	2.453878e-08
2.195497e-08	6.735582e+02	2.453878e-08
3.609054e-08	6.818235e+02	2.453878e-08
6.062943e-08	6.900888e+02	2.453878e-08
1.028087e-07	6.983541e+02	2.453878e-08
1.745027e-07	7.066194e+02	2.453878e-08
2.949157e-07	7.148847e+02	2.453878e-08
4.946514e-07	7.231500e+02	2.453878e-08
8.859929e-11	3.181500e+02	2.464898e-08
9.672851e-11	3.264153e+02	2.464898e-08
1.063873e-10	3.346806e+02	2.464898e-08
1.177697e-10	3.429459e+02	2.464898e-08
1.310790e-10	3.512112e+02	2.464898e-08
1.465274e-10	3.594765e+02	2.464898e-08
1.643349e-10	3.677418e+02	2.464898e-08
1.847278e-10	3.760071e+02	2.464898e-08
2.079387e-10	3.842724e+02	2.464898e-08
2.342046e-10	3.925378e+02	2.464898e-08
2.637658e-10	4.008031e+02	2.464898e-08
2.968661e-10	4.090684e+02	2.464898e-08
3.337514e-10	4.173337e+02	2.464898e-08
3.746685e-10	4.255990e+02	2.464898e-08
4.198651e-10	4.338643e+02	2.464898e-08
4.695888e-10	4.421296e+02	2.464898e-08
5.240863e-10	4.503949e+02	2.464898e-08
5.836036e-10	4.586602e+02	2.464898e-08
6.483852e-10	4.669255e+02	2.464898e-08
7.186737e-10	4.751908e+02	2.464898e-08
7.947101e-10	4.834561e+02	2.464898e-08
8.767329e-10	4.917214e+02	2.464898e-08
9.649789e-10	4.999867e+02	2.464898e-08
1.059683e-09	5.082520e+02	2.464898e-08
1.161080e-09	5.165173e+02	2.464898e-08
1.269406e-09	5.247827e+02	2.464898e-08
1.384900e-09	5.330480e+02	2.464898e-08
1.507819e-09	5.413133e+02	2.464898e-08
1.638459e-09	5.495786e+02	2.464898e-08
1.777195e-09	5.578439e+02	2.464898e-08
1.924586e-09	5.661092e+02	2.464898e-08
2.081563e-09	5.743745e+02	2.464898e-08
2.249831e-09	5.826398e+02	2.464898e-08
2.432639e-09	5.909051e+02	2.464898e-08
2.636285e-09	5.991704e+02	2.464898e-08
2.872957e-09	6.074357e+02	2.464898e-08
3.166037e-09	6.157010e+02	2.464898e-08
3.559810e-09	6.239663e+02	2.464898e-08
4.136971e-09	6.322316e+02	2.464898e-08
5.049670e-09	6.404969e+02	2.464898e-08
6.573721e-09	6.487622e+02	2.464898e-08
9.201873e-09	6.570276e+02	2.464898e-08
1.380157e-08	6.652929e+02	2.464898e-08
2.187857e-08	6.735582e+02	2.464898e-08
3.600985e-08	6.818235e+02	2.464898e-08
6.054429e-08	6.900888e+02	2.464898e-08
1.027190e-07	6.983541e+02	2.464898e-08
1.744081e-07	7.066194e+02	2.464898e-08
2.948161e-07	7.148847e+02	2.464898e-08
4.945468e-07	7.231500e+02	2.464898e-08
8.800902e-11	3.181500e+02	2.475918e-08
9.595794e-11	3.264153e+02	2.475918e-08
1.054052e-10	3.346806e+02	2.475918e-08
1.165413e-10	3.429459e+02	2.475918e-08
1.295666e-10	3.512112e+02	2.475918e-08
1.446898e-10	3.594765e+02	2.475918e-08
1.621274e-10	3.677418e+02	2.475918e-08
1.821023e-10	3.760071e+02	2.475918e-08
2.048437e-10	3.842724e+02	2.475918e-08
2.305855e-10	3.925378e+02	2.475918e-08
2.595644e-10	4.008031e+02	2.475918e-08
2.920211e-10	4.090684e+02	2.475918e-08
3.281981e-10	4.173337e+02	2.475918e-08
3.683393e-10	4.255990e+02	2.475918e-08
4.126890e-10	4.338643e+02	2.475918e-08
4.614920e-10	4.421296e+02	2.475918e-08
5.149922e-10	4.503949e+02	2.475918e-08
5.734325e-10	4.586602e+02	2.475918e-08
6.370547e-10	4.669255e+02	2.475918e-08
7.060990e-10	4.751908e+02	2.475918e-08
7.808032e-10	4.834561e+02	2.475918e-08
8.614037e-10	4.917214e+02	2.475918e-08
9.481346e-10	4.999867e+02	2.475918e-08
1.041229e-09	5.082520e+02	2.475918e-08
1.140917e-09	5.165173e+02	2.475918e-08
1.247436e-09	5.247827e+02	2.475918e-08
1.361019e-09	5.330480e+02	2.475918e-08
1.481924e-09	5.413133e+02	2.475918e-08
1.610442e-09	5.495786e+02	2.475918e-08
1.746948e-09	5.578439e+02	2.475918e-08
1.891997e-09	5.661092e+02	2.475918e-08
2.046518e-09	5.743745e+02	2.475918e-08
2.212214e-09	5.826398e+02	2.475918e-08
2.392331e-09	5.909051e+02	2.475918e-08
2.593166e-09	5.991704e+02	2.475918e-08
2.826903e-09	6.074357e+02	2.475918e-08
3.116923e-09	6.157010e+02	2.475918e-08
3.507506e-09	6.239663e+02	2.475918e-08
4.081346e-09	6.322316e+02	2.475918e-08
4.990588e-09	6.404969e+02	2.475918e-08
6.511047e-09	6.487622e+02	2.475918e-08
9.135465e-09	6.570276e+02	2.475918e-08
1.373128e-08	6.652929e+02	2.475918e-08
2.180426e-08	6.735582e+02	2.475918e-08
3.593135e-08	6.818235e+02	2.475918e-08
6.046146e-08	6.900888e+02	2.475918e-08
1.026316e-07	6.983541e+02	2.475918e-08
1.743161e-07	7.066194e+02	2.475918e-08
2.947193e-07	7.148847e+02	2.475918e-08
4.944449e-07	7.231500e+02	2.475918e-08
8.744651e-11	3.181500e+02	2.486939e-08
9.522128e-11	3.264153e+02	2.486939e-08
1.044640e-10	3.346806e+02	2.486939e-08
1.153622e-10	3.429459e+02	2.486939e-08
1.281128e-10	3.512112e+02	2.486939e-08
1.429213e-10	3.594765e+02	2.486939e-08
1.600008e-10	3.677418e+02	2.486939e-08
1.795710e-10	3.760071e+02	2.486939e-08
2.018578e-10	3.842724e+02	2.486939e-08
2.270916e-10	3.925378e+02	2.486939e-08
2.555061e-10	4.008031e+02	2.486939e-08
2.873388e-10	4.090684e+02	2.486939e-08
3.228289e-10	4.173337e+02	2.486939e-08
3.622172e-10	4.255990e+02	2.486939e-08
4.057452e-10	4.338643e+02	2.486939e-08
4.536546e-10	4.421296e+02	2.486939e-08
5.061864e-10	4.503949e+02	2.486939e-08
5.635808e-10	4.586602e+02	2.486939e-08
6.260769e-10	4.669255e+02	2.486939e-08
6.939120e-10	4.751908e+02	2.486939e-08
7.673218e-10	4.834561e+02	2.486939e-08
8.465397e-10	4.917214e+02	2.486939e-08
